ip,app,device,os,channel,click_time,attributed_time,is_attributed
201417,12,1,15,259,2017-11-07 13:33:55,,0
925,3,1,26,280,2017-11-08 03:33:42,,0
139978,3,1,13,280,2017-11-09 04:31:48,,0
81834,1,1,19,153,2017-11-09 08:39:00,,0
193642,15,1,13,245,2017-11-07 08:37:43,,0
108748,9,1,12,134,2017-11-08 01:20:14,,0
13791,6,1,8,459,2017-11-08 12:06:50,,0
72357,21,1,13,128,2017-11-08 04:11:35,,0
32639,1,1,17,115,2017-11-08 17:44:46,,0
116964,2,1,18,477,2017-11-09 00:39:39,,0
89626,18,1,32,107,2017-11-09 13:21:10,,0
26481,12,1,16,245,2017-11-07 15:40:21,,0
115033,3,1,18,280,2017-11-08 06:38:24,,0
34254,18,1,13,439,2017-11-07 10:35:40,,0
44905,3,1,22,280,2017-11-07 03:48:29,,0
116870,9,1,12,445,2017-11-09 13:07:37,,0
1382,3,1,16,280,2017-11-09 00:39:59,,0
49462,3,2,9,280,2017-11-08 11:11:33,,0
223623,7,1,836,101,2017-11-09 06:20:02,,0
12359,12,1,13,140,2017-11-09 12:51:27,,0
104366,15,1,13,386,2017-11-08 06:34:22,,0
69413,3,1,13,205,2017-11-08 10:09:41,,0
36795,3,1,37,480,2017-11-07 13:21:06,,0
95924,12,1,13,265,2017-11-07 22:56:52,,0
88359,2,1,11,122,2017-11-09 05:44:25,,0
109283,11,1,10,325,2017-11-08 04:21:44,,0
90855,18,3543,748,107,2017-11-08 14:10:50,,0
111414,3,1,15,280,2017-11-08 13:43:15,,0
48282,2,1,16,237,2017-11-07 10:00:51,,0
48407,1,1,22,134,2017-11-08 00:27:21,,0
109176,14,1,16,463,2017-11-07 02:01:09,,0
43166,18,1,19,121,2017-11-09 03:51:45,,0
124420,14,1,13,401,2017-11-07 05:03:59,,0
105304,14,1,37,442,2017-11-09 15:51:39,,0
117528,18,1,13,107,2017-11-08 15:49:16,,0
4573,3,2,56,489,2017-11-08 22:56:58,,0
209816,3,1,13,371,2017-11-07 00:42:27,,0
49966,2,1,13,122,2017-11-07 09:09:20,,0
90604,18,1,3,379,2017-11-09 12:17:06,,0
93573,2,1,17,237,2017-11-09 07:03:29,,0
95931,3,1,22,135,2017-11-08 09:33:39,,0
162132,3,1,18,115,2017-11-07 08:30:24,,0
113180,2,1,10,122,2017-11-09 04:03:44,,0
27102,20,1,22,259,2017-11-08 15:05:25,,0
119349,3,1,19,280,2017-11-07 01:06:15,,0
97899,23,1,43,153,2017-11-07 09:54:34,,0
4251,9,1,17,466,2017-11-09 06:15:46,,0
89163,15,1,14,245,2017-11-08 08:37:19,,0
59859,15,1,19,278,2017-11-07 14:37:51,,0
259328,18,1,19,107,2017-11-08 15:32:34,,0
9326,18,1,13,439,2017-11-08 09:17:27,,0
94373,15,1,13,245,2017-11-08 12:07:58,,0
128338,12,1,1,497,2017-11-09 12:36:24,,0
6360,18,1,13,107,2017-11-07 01:43:07,,0
198588,15,2,9,245,2017-11-07 11:50:52,,0
222252,20,1,10,478,2017-11-07 18:56:15,,0
55212,21,1,35,128,2017-11-09 03:02:50,,0
17149,10,1,13,317,2017-11-08 06:08:20,,0
90985,3,1,1,280,2017-11-08 15:13:20,,0
161130,15,1,17,430,2017-11-07 12:51:49,,0
105475,3,1,16,173,2017-11-07 14:35:44,,0
105475,3,1,47,182,2017-11-09 15:25:55,,0
58431,12,1,17,265,2017-11-08 01:38:32,,0
61754,12,1,19,245,2017-11-07 15:35:59,,0
7101,15,1,34,245,2017-11-09 00:25:47,,0
63229,3,1,19,280,2017-11-08 03:06:44,,0
66087,11,1,13,469,2017-11-09 07:07:00,,0
104253,14,1,19,379,2017-11-08 22:06:03,,0
201921,12,1,17,245,2017-11-08 15:14:04,,0
91123,26,1,17,121,2017-11-08 22:35:26,,0
88281,8,1,13,145,2017-11-09 10:37:16,,0
23958,12,1,13,245,2017-11-07 04:58:00,,0
118250,8,1,16,145,2017-11-07 12:09:50,,0
194346,21,1,13,128,2017-11-08 06:21:15,,0
156252,9,2,13,215,2017-11-06 20:01:58,,0
72335,3,1,18,211,2017-11-07 10:40:42,,0
44067,9,2,10,127,2017-11-09 11:13:31,,0
30280,18,1,19,121,2017-11-07 13:48:15,,0
18198,27,2,17,122,2017-11-07 07:34:55,,0
59216,3,1,16,489,2017-11-09 13:56:03,,0
239832,3,1,3,280,2017-11-08 07:21:01,,0
111186,18,1,11,134,2017-11-07 16:46:24,,0
138373,3,1,19,409,2017-11-07 07:29:52,,0
50474,208,1,19,330,2017-11-07 01:33:06,,0
67197,2,1,7,237,2017-11-08 12:36:33,,0
130740,14,1,12,401,2017-11-06 23:20:49,,0
124459,15,1,13,480,2017-11-09 04:35:26,,0
70362,3,1,13,19,2017-11-09 10:59:05,,0
156201,3,1,19,409,2017-11-08 18:01:05,,0
105587,2,1,13,219,2017-11-09 01:27:06,,0
97096,23,1,35,153,2017-11-09 12:52:08,,0
50688,14,1,18,442,2017-11-09 13:50:17,,0
72000,9,1,49,334,2017-11-08 09:02:45,,0
18754,15,1,19,278,2017-11-09 01:42:24,,0
107390,9,1,12,244,2017-11-09 00:49:39,,0
158417,9,1,18,127,2017-11-09 04:55:40,,0
88180,17,1,19,280,2017-11-08 10:32:01,,0
105620,9,1,13,445,2017-11-07 13:55:38,,0
173874,3,1,8,317,2017-11-08 08:26:11,,0
200919,3,1,10,280,2017-11-07 02:52:16,,0
42369,14,1,11,379,2017-11-08 06:56:52,,0
81398,2,1,19,219,2017-11-08 15:14:10,,0
334650,14,1,8,463,2017-11-09 01:19:25,,0
70954,27,1,19,153,2017-11-08 08:56:49,,0
99610,12,1,13,245,2017-11-06 18:36:00,,0
23203,9,1,10,334,2017-11-09 07:49:19,,0
178873,2,1,17,205,2017-11-07 05:49:13,,0
84774,146,3543,748,347,2017-11-08 15:12:59,,0
123947,18,1,27,449,2017-11-08 02:38:47,,0
119378,14,1,19,349,2017-11-06 21:56:25,,0
19234,2,1,19,377,2017-11-07 05:36:28,,0
196113,20,1,28,259,2017-11-07 12:06:17,,0
37813,12,1,13,259,2017-11-07 03:44:39,,0
93837,3,1,19,205,2017-11-08 13:43:36,,0
105560,26,1,19,121,2017-11-09 00:03:07,,0
75469,2,1,22,236,2017-11-07 10:16:35,,0
93132,3,1,1,280,2017-11-08 05:32:14,,0
152714,12,1,43,140,2017-11-08 09:37:09,,0
118267,1,1,15,377,2017-11-06 19:23:04,,0
20547,3,1,6,280,2017-11-07 12:24:08,,0
14116,12,1,8,205,2017-11-08 21:41:59,,0
68048,3,1,8,205,2017-11-08 08:10:33,,0
4052,2,1,13,477,2017-11-07 03:28:25,,0
22124,23,1,3,153,2017-11-09 02:42:34,,0
5314,9,1,13,445,2017-11-07 01:56:57,,0
70280,3,1,13,280,2017-11-08 03:16:38,,0
90804,12,1,1,265,2017-11-09 00:08:11,,0
7295,1,1,8,125,2017-11-09 11:44:08,,0
165072,3,1,19,489,2017-11-07 16:33:16,,0
39782,2,1,2,477,2017-11-07 17:23:19,,0
216861,18,1,53,121,2017-11-08 07:38:28,,0
76531,15,1,17,130,2017-11-07 15:03:33,,0
116590,18,1,28,107,2017-11-07 19:32:10,,0
159761,2,1,19,364,2017-11-09 12:12:43,,0
249571,26,1,18,121,2017-11-08 06:14:32,,0
15266,3,1,19,409,2017-11-07 03:25:02,,0
2437,11,1,8,325,2017-11-09 14:38:34,,0
60556,23,1,13,153,2017-11-08 00:02:44,,0
4883,15,1,11,278,2017-11-07 08:02:55,,0
63627,23,1,19,153,2017-11-06 16:32:28,,0
29025,12,1,13,245,2017-11-07 13:44:55,,0
63840,9,1,13,232,2017-11-07 08:10:48,,0
28117,3,1,25,280,2017-11-08 02:48:23,,0
93583,13,1,19,477,2017-11-08 12:07:28,,0
128081,18,1,28,121,2017-11-08 12:08:37,,0
39306,18,1,47,107,2017-11-07 11:13:03,,0
16091,15,1,6,278,2017-11-08 11:30:37,,0
41641,2,1,19,122,2017-11-07 02:28:04,,0
92511,2,1,6,364,2017-11-07 13:56:18,,0
12878,3,1,41,280,2017-11-07 00:07:13,,0
36183,3,1,13,280,2017-11-08 17:46:12,,0
27331,1,1,2,377,2017-11-07 02:34:25,,0
140574,21,1,25,232,2017-11-08 07:50:20,,0
79220,12,1,13,122,2017-11-07 02:32:07,,0
31784,9,1,22,134,2017-11-06 16:29:24,,0
149605,3,1,13,19,2017-11-07 02:42:32,,0
215008,1,1,19,317,2017-11-08 12:52:08,,0
84703,12,1,17,124,2017-11-07 13:30:21,,0
182049,18,1,19,121,2017-11-09 12:42:34,,0
46527,9,1,19,244,2017-11-09 15:10:47,,0
166507,13,1,13,400,2017-11-07 12:05:20,,0
99926,18,1,8,121,2017-11-06 17:45:53,,0
5729,18,1,47,439,2017-11-07 17:15:24,,0
7420,2,1,19,237,2017-11-07 05:19:59,,0
115292,12,1,19,178,2017-11-07 10:22:10,,0
11042,18,1,18,107,2017-11-07 11:52:22,,0
114196,3,1,10,280,2017-11-08 09:57:56,,0
72253,23,1,19,153,2017-11-09 11:24:23,,0
239706,12,1,14,245,2017-11-08 07:50:15,,0
51347,9,1,13,334,2017-11-09 02:53:06,,0
12129,2,1,12,477,2017-11-09 04:35:38,,0
48571,12,1,17,340,2017-11-08 12:15:45,,0
53464,55,1,35,406,2017-11-09 14:51:56,,0
14897,14,1,17,401,2017-11-08 00:29:25,,0
86947,9,1,28,244,2017-11-08 05:28:18,,0
48282,13,1,19,477,2017-11-08 04:24:25,,0
74515,15,1,13,245,2017-11-07 16:55:28,,0
96777,3,1,12,280,2017-11-09 09:16:48,,0
214364,12,1,13,265,2017-11-08 05:49:46,,0
53544,2,1,41,435,2017-11-07 00:18:22,,0
96768,35,1,10,21,2017-11-08 11:03:43,,0
105475,15,1,13,130,2017-11-07 15:55:58,,0
45745,3,2,13,280,2017-11-08 14:20:40,,0
114220,3,2,13,130,2017-11-08 15:40:22,,0
92933,23,1,3,153,2017-11-08 11:16:24,,0
107727,12,1,13,140,2017-11-09 09:16:33,,0
120638,23,1,22,153,2017-11-08 04:05:55,,0
31790,18,1,3,107,2017-11-08 12:59:26,,0
74013,8,1,13,140,2017-11-07 14:30:15,,0
9893,18,1,16,107,2017-11-09 03:03:46,,0
1584,8,1,25,145,2017-11-07 16:04:47,,0
22641,18,3032,607,107,2017-11-06 23:27:07,,0
73329,3,1,19,280,2017-11-08 05:34:03,,0
6595,2,1,13,435,2017-11-08 16:45:23,,0
105603,2,2,22,205,2017-11-07 12:54:11,,0
201236,11,1,13,319,2017-11-06 23:14:32,,0
10760,18,1,1,107,2017-11-09 06:49:04,,0
43783,3,1,19,409,2017-11-06 22:08:14,,0
114314,2,1,19,477,2017-11-08 08:06:22,,0
221238,12,1,13,409,2017-11-08 03:43:39,,0
37490,13,1,70,477,2017-11-08 15:25:40,,0
12898,2,1,17,237,2017-11-07 11:07:31,,0
177941,11,1,22,319,2017-11-08 02:07:15,,0
10428,12,1,41,259,2017-11-09 00:06:47,,0
17276,21,1,19,128,2017-11-08 06:05:26,,0
117506,161,3032,607,347,2017-11-07 07:25:22,,0
192993,32,1,23,376,2017-11-09 03:51:44,,0
73487,1,1,13,153,2017-11-08 04:33:45,,0
90782,2,1,13,435,2017-11-08 11:19:58,,0
104212,18,1,15,134,2017-11-09 09:34:54,,0
38983,27,1,32,153,2017-11-07 15:17:44,,0
255213,14,1,22,489,2017-11-08 05:38:39,,0
6330,2,1,26,212,2017-11-08 03:04:05,,0
36183,6,1,19,459,2017-11-09 04:14:33,,0
134702,3,1,13,442,2017-11-07 13:55:47,,0
42128,9,1,6,442,2017-11-06 22:22:32,,0
61629,9,1,19,334,2017-11-08 08:16:46,,0
79827,3,1,9,130,2017-11-09 12:34:04,,0
15643,12,1,8,178,2017-11-08 02:10:51,,0
90100,9,1,13,244,2017-11-07 03:01:14,,0
184114,18,1,19,107,2017-11-07 10:56:26,,0
66596,3,2,2,280,2017-11-08 05:05:52,,0
112302,7,1,41,101,2017-11-09 10:39:43,,0
114220,6,1,19,125,2017-11-08 22:55:00,,0
31783,15,1,19,245,2017-11-07 11:17:03,,0
102633,3,1,19,280,2017-11-07 07:59:24,,0
92934,18,1,13,121,2017-11-08 04:08:23,,0
59395,15,1,19,153,2017-11-07 22:03:24,,0
49602,3,2,20,137,2017-11-08 20:55:49,,0
354317,9,1,13,466,2017-11-09 15:29:19,,0
229555,18,1,17,134,2017-11-08 06:02:04,,0
4451,15,1,19,245,2017-11-09 03:48:08,,0
58647,32,1,15,376,2017-11-07 06:18:57,,0
42139,23,2,41,153,2017-11-09 01:58:00,,0
69716,3,1,13,115,2017-11-07 09:55:19,,0
96298,15,1,19,278,2017-11-07 06:42:07,,0
207123,8,1,17,140,2017-11-07 02:47:29,,0
405,3,1,6,280,2017-11-07 09:04:51,,0
41898,3,1,8,280,2017-11-09 02:28:22,,0
175648,2,1,13,364,2017-11-09 08:46:54,,0
68600,32,1,19,376,2017-11-08 15:00:21,,0
66677,3,1,40,489,2017-11-07 10:24:17,,0
43827,12,1,17,140,2017-11-09 13:07:08,,0
218882,13,1,19,469,2017-11-08 14:15:06,,0
95766,18,1,3,107,2017-11-09 07:16:54,,0
2076,9,1,18,442,2017-11-09 15:29:15,,0
37001,3,1,19,442,2017-11-08 17:49:17,,0
71805,3,1,47,424,2017-11-07 06:50:29,,0
24675,18,1,19,107,2017-11-09 09:37:06,,0
5574,18,1,19,121,2017-11-06 22:13:31,,0
89845,15,1,19,245,2017-11-06 18:01:27,,0
100339,12,1,13,178,2017-11-07 16:06:59,,0
6330,3,1,19,442,2017-11-08 23:28:04,,0
53575,18,1,35,121,2017-11-08 03:14:53,,0
42289,12,1,13,140,2017-11-09 11:46:58,,0
11567,26,1,22,121,2017-11-08 12:40:34,,0
78173,3,1,28,280,2017-11-09 06:13:22,,0
62937,12,1,19,178,2017-11-08 06:01:27,,0
59426,12,1,19,259,2017-11-07 16:07:18,,0
74062,9,1,19,442,2017-11-09 09:29:16,,0
62874,22,1,13,496,2017-11-07 06:25:28,,0
5348,28,1,16,135,2017-11-09 07:44:27,,0
5314,3,1,19,379,2017-11-07 12:26:44,,0
39889,2,1,13,212,2017-11-08 23:45:24,,0
71793,18,1,13,439,2017-11-08 04:01:54,,0
100275,9,1,19,466,2017-11-07 15:51:43,,0
124446,2,1,8,219,2017-11-06 16:45:32,,0
22274,14,1,18,401,2017-11-09 10:58:46,,0
44494,12,1,16,145,2017-11-07 21:51:39,,0
66626,12,1,19,242,2017-11-09 01:39:13,,0
15540,13,1,18,477,2017-11-09 05:23:58,,0
53878,12,2,13,245,2017-11-08 14:11:47,,0
23033,2,1,13,469,2017-11-07 16:42:37,,0
21162,9,1,16,489,2017-11-08 23:57:29,,0
90905,12,1,19,340,2017-11-08 22:55:20,,0
142132,2,1,19,477,2017-11-09 05:01:24,,0
55444,3,1,13,280,2017-11-07 00:51:30,,0
2164,11,1,37,487,2017-11-07 21:41:58,,0
42363,12,1,25,212,2017-11-08 01:57:14,,0
86048,1,1,19,134,2017-11-08 00:41:02,,0
41666,3,1,19,280,2017-11-08 13:39:28,,0
98474,6,1,19,125,2017-11-08 05:39:44,,0
59395,9,1,13,232,2017-11-09 08:54:31,,0
224336,18,1,19,121,2017-11-08 07:40:52,,0
41774,18,1,13,107,2017-11-08 16:09:15,,0
326497,2,1,12,469,2017-11-08 23:11:55,,0
64960,2,1,8,122,2017-11-07 09:59:14,,0
153049,13,1,22,477,2017-11-09 07:47:39,,0
112291,9,1,19,127,2017-11-09 06:07:46,,0
200577,2,1,19,237,2017-11-07 01:03:30,,0
67037,2,1,19,237,2017-11-07 11:17:25,,0
80676,12,1,25,424,2017-11-09 08:06:39,,0
18906,3,1,19,480,2017-11-08 07:50:06,,0
105239,15,1,37,111,2017-11-09 06:42:21,,0
67732,2,1,19,469,2017-11-09 13:11:16,,0
23207,9,1,23,334,2017-11-09 13:11:28,,0
59081,14,1,3,439,2017-11-08 00:34:38,,0
91611,18,1,19,439,2017-11-09 14:40:13,,0
119870,3,1,13,280,2017-11-08 03:53:49,,0
189088,14,1,41,463,2017-11-08 05:11:37,,0
35747,26,1,20,121,2017-11-08 07:00:57,,0
120182,1,1,10,115,2017-11-07 00:48:22,,0
109035,3,1,19,280,2017-11-09 03:46:01,,0
32362,9,1,30,466,2017-11-08 19:00:35,,0
118393,12,1,13,259,2017-11-09 08:33:44,,0
92769,17,1,19,280,2017-11-08 04:01:31,,0
118321,26,1,49,121,2017-11-06 16:02:22,,0
5348,14,1,18,480,2017-11-06 22:50:30,,0
125295,12,1,23,259,2017-11-07 06:33:03,,0
186810,3,1,19,417,2017-11-07 13:55:57,,0
63812,12,1,47,277,2017-11-08 00:34:30,,0
69794,3,1,35,280,2017-11-09 03:14:23,,0
34459,24,1,19,105,2017-11-07 22:30:13,,0
77016,17,1,19,134,2017-11-07 16:08:14,,0
10388,3,1,26,280,2017-11-07 04:42:49,,0
125937,3,1,13,480,2017-11-08 06:21:57,,0
60548,3,1,13,452,2017-11-06 23:47:35,,0
75415,15,1,31,315,2017-11-08 05:36:53,,0
153310,3,1,28,205,2017-11-07 13:18:47,,0
18406,7,1,19,101,2017-11-09 12:44:22,,0
70462,2,1,13,237,2017-11-06 23:03:59,,0
43855,9,1,8,127,2017-11-09 15:05:39,,0
182548,3,1,13,442,2017-11-08 12:57:58,,0
124726,15,1,20,245,2017-11-07 14:05:12,,0
115681,3,1,22,19,2017-11-07 10:06:52,,0
96038,3,1,13,280,2017-11-07 03:15:33,,0
103190,18,1,13,134,2017-11-08 09:31:45,,0
55595,18,1,19,121,2017-11-07 17:11:29,,0
93263,3,1,13,280,2017-11-09 06:28:24,,0
186130,2,1,19,477,2017-11-08 15:20:52,,0
114235,26,1,19,121,2017-11-07 06:47:34,,0
39903,3,1,9,137,2017-11-09 06:22:31,,0
103677,2,1,19,435,2017-11-07 08:46:44,,0
104548,12,1,19,245,2017-11-08 05:20:39,,0
114915,2,1,13,212,2017-11-08 01:12:47,,0
8378,12,1,22,245,2017-11-07 02:10:50,,0
5153,13,1,9,469,2017-11-09 14:11:54,,0
67734,12,1,13,326,2017-11-08 03:59:47,,0
225776,15,1,25,265,2017-11-08 05:39:47,,0
151929,15,1,15,379,2017-11-09 01:34:02,,0
74306,12,1,8,259,2017-11-07 01:24:51,,0
137291,24,1,25,178,2017-11-09 13:23:24,,0
65076,12,1,10,245,2017-11-07 10:53:32,,0
81548,11,1,28,481,2017-11-08 06:10:41,,0
49054,12,1,13,140,2017-11-06 23:52:44,,0
28216,3,1,13,280,2017-11-07 04:17:42,,0
254,9,1,13,334,2017-11-08 10:46:22,,0
105475,12,1,19,265,2017-11-08 12:14:06,,0
28136,2,1,15,243,2017-11-09 11:41:45,,0
171453,64,1,6,459,2017-11-06 22:04:14,,0
4147,2,1,13,452,2017-11-07 01:04:20,,0
87620,15,1,35,153,2017-11-08 12:34:42,,0
23642,12,1,8,409,2017-11-07 05:24:38,,0
199439,9,1,27,258,2017-11-06 23:13:04,,0
51428,15,1,13,245,2017-11-09 03:44:44,,0
124945,3,1,19,409,2017-11-08 07:41:19,,0
85644,9,1,108,466,2017-11-08 10:54:30,,0
80455,18,1,40,134,2017-11-08 07:55:01,,0
143578,25,1,9,259,2017-11-07 13:47:44,,0
107155,1,1,13,371,2017-11-09 15:33:05,,0
17460,12,1,26,265,2017-11-09 05:12:56,,0
197095,3,1,8,489,2017-11-08 01:09:21,,0
53253,18,1,13,107,2017-11-08 02:34:02,,0
86767,2,2,13,122,2017-11-08 06:13:15,,0
110821,14,1,9,379,2017-11-08 12:53:23,,0
176851,26,1,13,121,2017-11-07 04:47:18,,0
24157,2,1,2,469,2017-11-09 13:29:21,,0
13597,1,1,12,134,2017-11-08 23:15:04,,0
215390,15,1,13,265,2017-11-08 15:38:58,,0
61001,9,1,3,127,2017-11-09 13:34:40,,0
55786,9,1,22,391,2017-11-07 10:55:40,,0
102592,15,1,19,412,2017-11-07 11:54:21,,0
95766,3,1,26,280,2017-11-09 05:33:17,,0
5348,18,1,42,121,2017-11-07 09:46:30,,0
85625,23,2,10,479,2017-11-09 09:38:12,,0
5348,3,1,8,280,2017-11-08 07:10:10,,0
48240,15,1,13,278,2017-11-08 06:21:57,,0
48490,12,1,9,212,2017-11-09 12:16:33,,0
68271,9,1,27,489,2017-11-07 13:41:07,,0
16050,3,1,9,379,2017-11-08 01:08:13,,0
5348,12,1,13,178,2017-11-09 06:43:28,,0
43210,9,1,13,215,2017-11-06 17:11:38,,0
125409,3,1,27,280,2017-11-07 00:49:25,,0
65955,3,1,19,379,2017-11-07 08:58:44,,0
37892,12,1,8,140,2017-11-08 05:53:22,,0
53960,2,1,22,205,2017-11-09 05:09:38,,0
45868,13,1,19,477,2017-11-08 08:55:43,,0
81859,11,1,6,325,2017-11-09 06:58:01,,0
61558,11,1,17,137,2017-11-08 13:57:27,,0
98738,14,1,20,379,2017-11-06 23:59:01,,0
78452,15,1,15,412,2017-11-07 10:06:51,,0
260409,12,1,37,328,2017-11-08 10:27:27,,0
51952,2,1,18,469,2017-11-09 04:11:25,,0
8391,9,1,13,127,2017-11-09 09:37:25,,0
259474,15,1,17,315,2017-11-08 08:02:40,,0
97684,15,1,13,140,2017-11-06 16:52:10,,0
45745,3,1,19,280,2017-11-07 13:21:44,,0
115445,12,1,28,105,2017-11-07 13:21:18,,0
122701,3,1,19,480,2017-11-08 05:55:46,,0
118995,9,1,30,215,2017-11-07 06:00:18,,0
108841,13,1,14,469,2017-11-08 15:34:46,,0
62512,3,1,19,280,2017-11-09 04:26:40,,0
83161,32,1,22,376,2017-11-09 09:40:52,,0
94031,18,1,17,107,2017-11-09 06:53:31,,0
89757,1,1,12,134,2017-11-07 23:44:55,,0
42103,18,1,18,121,2017-11-08 11:47:41,,0
63080,3,1,25,409,2017-11-06 19:03:04,,0
67836,12,1,19,105,2017-11-09 13:45:47,,0
58891,18,1,37,107,2017-11-07 01:30:55,,0
211310,18,1,19,121,2017-11-08 19:18:21,,0
103860,9,1,13,232,2017-11-08 07:33:20,,0
93027,3,1,19,424,2017-11-07 00:10:52,,0
16010,3,1,18,280,2017-11-08 10:48:44,,0
163057,3,1,22,113,2017-11-07 15:48:24,,0
158162,3,1,3,280,2017-11-09 05:52:36,,0
67708,18,1,19,134,2017-11-09 02:33:02,,0
78881,9,1,19,244,2017-11-09 11:15:01,,0
93021,12,1,13,326,2017-11-08 00:57:02,,0
55938,3,1,30,280,2017-11-08 09:11:52,,0
68931,20,1,13,259,2017-11-09 12:04:24,,0
84442,15,1,19,3,2017-11-09 11:53:26,,0
176806,3,1,8,280,2017-11-09 07:57:44,,0
150445,20,1,25,259,2017-11-09 12:57:35,,0
53454,3,1,19,280,2017-11-07 00:22:22,,0
22368,3,1,19,280,2017-11-08 00:52:47,,0
65977,3,1,8,280,2017-11-07 03:27:59,,0
92489,11,1,19,319,2017-11-08 12:09:05,,0
112302,15,1,18,245,2017-11-09 13:58:09,,0
39252,3,1,3,280,2017-11-09 04:45:36,,0
84896,9,1,17,244,2017-11-07 13:12:15,,0
1871,14,1,3,349,2017-11-08 13:58:55,,0
308064,2,1,41,236,2017-11-09 11:04:23,,0
18473,12,1,23,259,2017-11-08 04:12:53,,0
8491,64,1,41,459,2017-11-06 17:30:36,,0
123701,25,1,13,259,2017-11-07 05:04:19,,0
41399,15,1,6,120,2017-11-08 02:38:21,,0
198891,3,1,13,280,2017-11-09 01:42:34,,0
75007,46,0,76,347,2017-11-07 12:42:13,,0
111191,9,1,13,232,2017-11-08 15:15:53,,0
255568,2,1,16,364,2017-11-08 23:12:36,,0
129050,6,1,8,459,2017-11-07 10:24:36,,0
119289,3,2,6,452,2017-11-07 23:49:38,,0
142839,15,1,17,130,2017-11-07 09:53:55,,0
53964,3,1,19,280,2017-11-09 03:20:09,,0
38986,15,1,26,315,2017-11-09 08:06:55,,0
152745,26,1,19,121,2017-11-09 07:15:00,,0
28140,9,1,13,215,2017-11-06 16:35:54,,0
73278,12,1,37,481,2017-11-08 02:31:39,,0
43890,14,1,19,442,2017-11-08 20:48:21,,0
19106,25,1,13,259,2017-11-09 06:36:01,,0
179458,8,1,13,145,2017-11-08 17:55:36,,0
51778,13,1,32,477,2017-11-08 10:22:33,,0
187243,3,1,22,19,2017-11-07 13:42:43,,0
81792,3,1,9,173,2017-11-06 17:09:29,,0
126195,3,1,6,409,2017-11-08 10:25:12,,0
191135,12,1,10,178,2017-11-07 07:26:12,,0
65659,12,1,16,497,2017-11-07 11:58:04,,0
224984,1,1,13,153,2017-11-08 04:55:41,,0
184497,21,1,13,232,2017-11-09 07:12:58,,0
118582,3,1,10,280,2017-11-09 04:41:53,,0
27502,2,1,36,435,2017-11-08 03:44:00,,0
108341,2,1,19,205,2017-11-08 10:52:48,,0
53357,12,1,13,328,2017-11-08 14:45:26,,0
62561,12,1,13,242,2017-11-09 09:11:55,,0
154354,15,1,19,130,2017-11-09 01:49:37,,0
43289,3,1,13,280,2017-11-08 09:12:16,,0
98566,15,1,19,140,2017-11-09 02:41:53,,0
81319,12,1,17,259,2017-11-07 17:34:45,,0
73487,12,1,13,265,2017-11-08 06:39:08,,0
97100,12,1,25,245,2017-11-09 14:32:16,,0
108341,1,1,2,17,2017-11-07 13:40:50,,0
6595,12,1,18,245,2017-11-08 15:21:49,,0
63188,3,1,15,211,2017-11-07 10:37:22,,0
80245,15,1,19,245,2017-11-07 17:49:12,,0
218176,2,1,6,237,2017-11-08 06:39:35,,0
178298,12,1,19,245,2017-11-08 06:25:05,,0
236422,3,1,20,211,2017-11-08 05:51:27,,0
11829,18,1,19,376,2017-11-09 13:03:16,,0
52520,3,1,13,211,2017-11-08 05:08:13,,0
100141,3,1,18,280,2017-11-08 03:02:52,,0
220,2,1,22,401,2017-11-07 01:25:18,,0
4722,27,1,30,122,2017-11-07 04:31:40,,0
60138,9,1,13,134,2017-11-09 12:27:57,,0
43793,9,1,13,134,2017-11-07 22:29:25,,0
37515,1,1,22,452,2017-11-09 13:48:56,,0
2810,15,1,18,153,2017-11-09 14:33:25,,0
62885,12,1,13,340,2017-11-08 17:07:51,,0
117553,3,1,27,409,2017-11-08 22:57:46,,0
49609,18,1,19,121,2017-11-07 07:50:20,,0
80375,28,1,18,135,2017-11-07 03:01:11,,0
85631,18,1,19,121,2017-11-08 09:44:15,,0
5348,15,1,13,140,2017-11-07 16:23:17,,0
103023,2,1,22,401,2017-11-07 12:17:03,,0
151574,2,1,14,258,2017-11-07 00:45:32,,0
111172,7,1,13,101,2017-11-09 08:21:01,,0
88281,7,2,13,101,2017-11-09 15:27:06,,0
58779,15,1,19,412,2017-11-08 03:16:47,,0
54203,3,1,15,424,2017-11-09 12:09:57,,0
107857,14,1,19,401,2017-11-07 11:40:14,,0
296772,18,1,13,121,2017-11-09 08:20:36,,0
320806,18,1,15,107,2017-11-09 08:25:34,,0
54524,2,2,47,205,2017-11-08 13:23:05,,0
156868,9,1,19,466,2017-11-08 11:27:17,,0
205574,14,1,6,401,2017-11-08 03:50:54,,0
1556,3,1,6,466,2017-11-07 01:29:12,,0
110995,12,1,13,409,2017-11-09 03:12:30,,0
34520,22,1,13,116,2017-11-09 12:38:56,,0
57803,6,1,19,125,2017-11-07 01:23:53,,0
48282,3,1,13,280,2017-11-09 13:43:58,,0
18864,9,1,20,442,2017-11-09 10:42:22,,0
94373,8,1,8,145,2017-11-06 17:32:58,,0
5314,15,1,18,245,2017-11-08 14:41:49,,0
53964,2,1,37,205,2017-11-08 15:17:30,,0
83306,13,1,13,477,2017-11-08 12:51:21,,0
29101,3,1,19,280,2017-11-08 04:35:43,,0
33473,9,1,19,232,2017-11-07 03:11:33,,0
248795,15,1,19,3,2017-11-08 05:59:54,,0
